N,count,N-gram
12,2,"['read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
12,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat']"
12,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
12,2,"['getgid', 'setresuid', 'setresgid', 'mmap', 'mmap', 'mmap', 'mmap', 'munmap', 'pipe', 'close', 'rt_sigaction', 'vmsplice']"
12,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
12,2,"['getuid', 'getgid', 'setresuid', 'setresgid', 'mmap', 'mmap', 'mmap', 'mmap', 'munmap', 'pipe', 'close', 'rt_sigaction']"
12,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr']"
12,2,"['strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
12,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
12,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
13,2,"['read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
13,2,"['strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
13,2,"['fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
13,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
13,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
13,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
13,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
13,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
13,2,"['openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
13,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
13,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
13,2,"['getuid', 'getgid', 'setresuid', 'setresgid', 'mmap', 'mmap', 'mmap', 'mmap', 'munmap', 'pipe', 'close', 'rt_sigaction', 'vmsplice']"
13,2,"['openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
13,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat']"
13,2,"['fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
13,2,"['brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
13,2,"['brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat']"
13,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
13,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
13,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
13,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr']"
13,2,"['fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
13,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'close']"
14,2,"['openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
14,2,"['read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
14,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
14,2,"['brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
14,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr']"
14,2,"['openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
14,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
14,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
14,2,"['strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
14,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
14,2,"['fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
14,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
14,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat']"
14,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'close']"
14,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
14,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
14,2,"['brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
14,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
15,2,"['openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
15,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
15,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat']"
15,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
15,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
15,2,"['brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
15,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
15,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
15,2,"['read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
15,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr']"
15,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
15,2,"['fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
15,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'close']"
15,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
15,2,"['brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
16,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
16,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
16,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
16,2,"['openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
16,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
16,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
16,2,"['fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
16,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat']"
16,2,"['brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
16,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
16,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'strrchr', 'close']"
16,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
17,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat']"
17,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat']"
17,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
17,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
17,2,"['openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
17,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
17,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
17,2,"['brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
17,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
18,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
18,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read']"
18,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read']"
18,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
18,2,"['brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
18,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
18,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
19,2,"['brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
19,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'fstat', 'read', 'close']"
19,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
19,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
19,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr']"
20,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
20,2,"['openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
20,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat']"
21,2,"['brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
21,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read']"
22,2,"['brk', 'brk', 'openat', 'brk', 'brk', 'openat', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'fstat', 'read', 'strrchr', 'fstat', 'read', 'close']"
